"","region","address","village","id","network_id","network_village","network_address","takeup_survey","delay","intensive","understanding","network_missname"
"20210",3,"xihuxinze1","xihu",33310244,33310250,"xihu","xihuxinze1",NA,NA,NA,NA,0
"20211",3,"xihuxinze1","xihu",33310231,33310251,"xihu","xihuxinze1",0,0,0,0.600000023841858,0
"20212",3,"xihuxinze1","xihu",33310243,33310252,"xihu","xihuxinze1",0,1,1,0.600000023841858,0
"20213",3,"xihuxinze1","xihu",33310239,33310252,"xihu","xihuxinze1",0,1,1,0.600000023841858,0
"20214",3,"xihuxinze1","xihu",33310239,33310253,"xihu","xihuxinze1",1,1,1,0.400000005960464,0
"20215",3,"xihuxinze2","xihu",33310280,33310253,"xihu","xihuxinze1",1,1,1,0.400000005960464,0
"20216",3,"xihuxinze1","xihu",33310260,33310253,"xihu","xihuxinze1",1,1,1,0.400000005960464,0
"20217",3,"xihuxinze2","xihu",33310267,33310253,"xihu","xihuxinze1",1,1,1,0.400000005960464,0
"20218",3,"xihuxinze2","xihu",33310299,33310253,"xihu","xihuxinze1",1,1,1,0.400000005960464,0
"20219",3,"xihuxinze1","xihu",33310265,33310254,"xihu","xihuxinze1",0,1,0,0.600000023841858,0
"20220",3,"xihuxinze2","xihu",33310270,33310254,"xihu","xihuxinze1",0,1,0,0.600000023841858,0
"20221",3,"xihuxinze2","xihu",33310280,33310255,"xihu","xihuxinze1",1,1,1,0,0
"20222",3,"xihuxinze1","xihu",33310253,33310255,"xihu","xihuxinze1",1,1,1,0,0
"20223",3,"xihuxinze1","xihu",33310259,33310255,"xihu","xihuxinze1",1,1,1,0,0
"20224",3,"xihuxinze1","xihu",33310257,33310255,"xihu","xihuxinze1",1,1,1,0,0
"20225",3,"xihuxinze2","xihu",33310276,33310256,"xihu","xihuxinze1",1,1,0,0.600000023841858,0
"20226",3,"xihuxinze1","xihu",33310238,33310256,"xihu","xihuxinze1",1,1,0,0.600000023841858,0
"20227",3,"xihuxinze2","xihu",33310297,33310256,"xihu","xihuxinze1",1,1,0,0.600000023841858,0
"20228",3,"xihuxinze2","xihu",33310304,33310256,"xihu","xihuxinze1",1,1,0,0.600000023841858,0
"20229",3,"xihuxinze1","xihu",33310229,33310256,"xihu","xihuxinze2",1,1,0,0.600000023841858,0
"20230",3,"xihuxinze2","xihu",33310267,33310256,"xihu","xihuxinze1",1,1,0,0.600000023841858,0
"20231",3,"xihuxinze2","xihu",33310305,33310256,"xihu","xihuxinze2",1,1,0,0.600000023841858,0
"20232",3,"xihuxinze1","xihu",33310246,33310256,"xihu","xihuxinze1",1,1,0,0.600000023841858,0
"20233",3,"xihuxinze1","xihu",33310247,33310256,"xihu","xihuxinze1",1,1,0,0.600000023841858,0
"20234",3,"xihuxinze1","xihu",33310266,33310256,"xihu","xihuxinze1",1,1,0,0.600000023841858,0
"20235",3,"xihuxinze2","xihu",33310273,33310256,"xihu","xihuxinze1",1,1,0,0.600000023841858,0
"20236",3,"xihuxinze1","xihu",33310251,33310257,"xihu","xihuxinze1",1,0,0,0.200000002980232,0
"20237",3,"xihuxinze1","xihu",33310266,33310257,"xihu","xihuxinze1",1,0,0,0.200000002980232,0
"20238",3,"xihuxinze1","xihu",33310235,33310258,"xihu","xihuxinze1",0,1,1,1,0
"20239",3,"xihuxinze2","xihu",33310301,33310258,"xihu","xihuxinze1",0,1,1,1,0
"20240",3,"xihuxinze1","xihu",33310240,33310258,"xihu","xihuxinze1",0,1,1,1,0
"20241",3,"xihuxinze1","xihu",33310244,33310258,"xihu","xihuxinze1",0,1,1,1,0
"20242",3,"xihuxinze1","xihu",33310256,33310258,"xihu","xihuxinze1",0,1,1,1,0
"20243",3,"xihuxinze2","xihu",33310293,33310258,"xihu","xihuxinze1",0,1,1,1,0
"20244",3,"xihuxinze2","xihu",33310271,33310259,"xihu","xihuxinze1",1,1,0,0.800000011920929,0
"20245",3,"xihuxinze2","xihu",33310297,33310259,"xihu","xihuxinze1",1,1,0,0.800000011920929,0
"20246",3,"xihuxinze2","xihu",33310299,33310259,"xihu","xihuxinze1",1,1,0,0.800000011920929,0
"20247",3,"xihuxinze2","xihu",33310280,33310260,"xihu","xihuxinze1",1,0,1,0.800000011920929,0
"20248",3,"xihuxinze1","xihu",33310232,33310261,"xihu","xihuxinze1",NA,NA,NA,NA,0
"20249",3,"xihuxinze1","xihu",33310251,33310261,"xihu","xihuxinze1",NA,NA,NA,NA,0
"20250",3,"xihuxinze1","xihu",33310260,33310261,"xihu","xihuxinze1",NA,NA,NA,NA,0
"20251",3,"xihuxinze1","xihu",33310265,33310262,"xihu","xihuxinze1",NA,NA,NA,NA,0
"20252",3,"xihuxinze1","xihu",33310249,33310262,"xihu","xihuxinze1",NA,NA,NA,NA,0
"20253",3,"xihuxinze1","xihu",33310232,33310262,"xihu","xihuxinze1",NA,NA,NA,NA,0
"20254",3,"xihuxinze2","xihu",33310279,33310263,"xihu","xihuxinze1",NA,NA,NA,NA,0
"20255",3,"xihuxinze2","xihu",33310281,33310265,"xihu","xihuxinze1",1,0,1,0.800000011920929,0
"20256",3,"xihuxinze1","xihu",33310251,33310266,"xihu","xihuxinze1",1,0,0,0.600000023841858,0
"20257",3,"xihuxinze2","xihu",33310271,33310266,"xihu","xihuxinze1",1,0,0,0.600000023841858,0
"20258",3,"xihuxinze1","xihu",33310257,33310266,"xihu","xihuxinze1",1,0,0,0.600000023841858,0
"20259",3,"xihuxinze2","xihu",33310271,33310267,"xihu","xihuxinze1",1,0,0,0.200000002980232,0
"20260",3,"xihuxinze2","xihu",33310300,33310267,"xihu","xihuxinze1",1,0,0,0.200000002980232,0
"20261",3,"xihuxinze2","xihu",33310299,33310267,"xihu","xihuxinze1",1,0,0,0.200000002980232,0
"20262",3,"xihuxinze1","xihu",33310243,33310268,"xihu","xihuxinze2",NA,NA,NA,NA,0
"20263",3,"xihuxinze2","xihu",33310285,33310269,"xihu","xihuxinze1",1,1,1,0.400000005960464,0
"20264",3,"xihuxinze2","xihu",33310277,33310269,"xihu","xihuxinze1",1,1,1,0.400000005960464,0
"20265",3,"xihuxinze2","xihu",33310281,33310270,"xihu","xihuxinze2",1,1,0,0.800000011920929,0
"20266",3,"xihuxinze2","xihu",33310303,33310270,"xihu","xihuxinze1",1,1,0,0.800000011920929,0
"20267",3,"xihuxinze2","xihu",33310290,33310270,"xihu","xihuxinze2",1,1,0,0.800000011920929,0
"20268",3,"xihuxinze2","xihu",33310283,33310270,"xihu","xihuxinze1",1,1,0,0.800000011920929,0
"20269",3,"xihuxinze1","xihu",33310238,33310270,"xihu","xihuxinze2",1,1,0,0.800000011920929,0
"20270",3,"xihuxinze2","xihu",33310293,33310270,"xihu","xihuxinze1",1,1,0,0.800000011920929,0
"20271",3,"xihuxinze1","xihu",33310254,33310270,"xihu","xihuxinze2",1,1,0,0.800000011920929,0
"20272",3,"xihuxinze2","xihu",33310277,33310270,"xihu","xihuxinze1",1,1,0,0.800000011920929,0
"20273",3,"xihuxinze1","xihu",33310258,33310270,"xihu","xihuxinze2",1,1,0,0.800000011920929,0
"20274",3,"xihuxinze1","xihu",33310240,33310270,"xihu","xihuxinze2",1,1,0,0.800000011920929,0
"20275",3,"xihuxinze2","xihu",33310292,33310270,"xihu","xihuxinze1",1,1,0,0.800000011920929,0
"20276",3,"xihuxinze1","xihu",33310244,33310270,"xihu","xihuxinze1",1,1,0,0.800000011920929,0
"20277",3,"xihuxinze2","xihu",33310288,33310270,"xihu","xihuxinze1",1,1,0,0.800000011920929,0
"20278",3,"xihuxinze2","xihu",33310267,33310271,"xihu","xihuxinze1",0,1,1,0.400000005960464,0
"20279",3,"xihuxinze2","xihu",33310275,33310271,"xihu","xihuxinze2",0,1,1,0.400000005960464,0
"20280",3,"xihuxinze1","xihu",33310257,33310272,"xihu","xihuxinze2",1,0,0,0.200000002980232,0
"20281",3,"xihuxinze2","xihu",33310300,33310272,"xihu","xihuxinze2",1,0,0,0.200000002980232,0
"20282",3,"xihuxinze2","xihu",33310280,33310272,"xihu","xihuxinze2",1,0,0,0.200000002980232,0
"20283",3,"xihuxinze2","xihu",33310301,33310272,"xihu","xihuxinze1",1,0,0,0.200000002980232,0
"20284",3,"xihuxinze2","xihu",33310298,33310272,"xihu","xihuxinze2",1,0,0,0.200000002980232,0
"20285",3,"xihuxinze2","xihu",33310267,33310272,"xihu","xihuxinze1",1,0,0,0.200000002980232,0
"20286",3,"xihuxinze1","xihu",33310253,33310272,"xihu","xihuxinze2",1,0,0,0.200000002980232,0
"20287",3,"xihuxinze2","xihu",33310275,33310273,"xihu","xihuxinze2",1,0,0,0.400000005960464,0
"20288",3,"xihuxinze2","xihu",33310281,33310273,"xihu","xihuxinze2",1,0,0,0.400000005960464,0
"20289",3,"xihuxinze1","xihu",33310249,33310274,"xihu","xihuxinze2",1,1,0,1,0
"20290",3,"xihuxinze1","xihu",33310246,33310274,"xihu","xihuxinze2",1,1,0,1,0
"20291",3,"xihuxinze2","xihu",33310291,33310274,"xihu","xihuxinze2",1,1,0,1,0
"20292",3,"xihuxinze2","xihu",33310291,33310275,"xihu","xihuxinze2",0,1,1,0.200000002980232,0
"20293",3,"xihuxinze2","xihu",33310274,33310275,"xihu","xihuxinze2",0,1,1,0.200000002980232,0
"20294",3,"xihuxinze2","xihu",33310281,33310275,"xihu","xihuxinze2",0,1,1,0.200000002980232,0
"20295",3,"xihuxinze2","xihu",33310294,33310275,"xihu","xihuxinze1",0,1,1,0.200000002980232,0
"20296",3,"xihuxinze2","xihu",33310271,33310275,"xihu","xihuxinze1",0,1,1,0.200000002980232,0
"20297",3,"xihuxinze2","xihu",33310304,33310275,"xihu","xihuxinze2",0,1,1,0.200000002980232,0
"20298",3,"xihuxinze2","xihu",33310287,33310276,"xihu","xihuxinze2",1,0,1,0.800000011920929,0
"20299",3,"xihuxinze1","xihu",33310240,33310277,"xihu","xihuxinze2",1,1,0,0.600000023841858,0
"20300",3,"xihuxinze2","xihu",33310305,33310277,"xihu","xihuxinze2",1,1,0,0.600000023841858,0
"20301",3,"xihuxinze1","xihu",33310230,33310277,"xihu","xihuxinze2",1,1,0,0.600000023841858,0
"20302",3,"xihuxinze1","xihu",33310258,33310277,"xihu","xihuxinze1",1,1,0,0.600000023841858,0
"20303",3,"xihuxinze2","xihu",33310301,33310277,"xihu","xihuxinze1",1,1,0,0.600000023841858,0
"20304",3,"xihuxinze2","xihu",33310285,33310277,"xihu","xihuxinze1",1,1,0,0.600000023841858,0
"20305",3,"xihuxinze1","xihu",33310255,33310278,"xihu","xihuxinze2",NA,NA,NA,NA,0
"20306",3,"xihuxinze1","xihu",33310243,33310278,"xihu","xihuxinze2",NA,NA,NA,NA,0
"20307",3,"xihuxinze2","xihu",33310296,33310279,"xihu","xihuxinze1",0,1,0,0.200000002980232,0
"20308",3,"xihuxinze2","xihu",33310273,33310279,"xihu","xihuxinze1",0,1,0,0.200000002980232,0
"20309",3,"xihuxinze2","xihu",33310274,33310279,"xihu","xihuxinze2",0,1,0,0.200000002980232,0
"20310",3,"xihuxinze2","xihu",33310275,33310281,"xihu","xihuxinze2",1,1,1,0.600000023841858,0
"20311",3,"xihuxinze1","xihu",33310247,33310281,"xihu","xihuxinze2",1,1,1,0.600000023841858,0
"20312",3,"xihuxinze1","xihu",33310264,33310282,"xihu","xihuxinze2",NA,NA,NA,NA,0
"20313",3,"xihuxinze2","xihu",33310292,33310282,"xihu","xihuxinze1",NA,NA,NA,NA,0
"20314",3,"xihuxinze2","xihu",33310301,33310282,"xihu","xihuxinze1",NA,NA,NA,NA,0
"20315",3,"xihuxinze1","xihu",33310254,33310282,"xihu","xihuxinze2",NA,NA,NA,NA,0
"20316",3,"xihuxinze1","xihu",33310246,33310282,"xihu","xihuxinze2",NA,NA,NA,NA,0
"20317",3,"xihuxinze1","xihu",33310230,33310282,"xihu","xihuxinze2",NA,NA,NA,NA,0
"20318",3,"xihuxinze2","xihu",33310303,33310282,"xihu","xihuxinze1",NA,NA,NA,NA,0
"20319",3,"xihuxinze2","xihu",33310271,33310282,"xihu","xihuxinze1",NA,NA,NA,NA,0
"20320",3,"xihuxinze2","xihu",33310293,33310283,"xihu","xihuxinze1",0,0,1,NA,0
"20321",3,"xihuxinze2","xihu",33310287,33310283,"xihu","xihuxinze2",0,0,1,NA,0
"20322",3,"xihuxinze1","xihu",33310244,33310283,"xihu","xihuxinze1",0,0,1,NA,0
"20323",3,"xihuxinze1","xihu",33310246,33310284,"xihu","xihuxinze2",NA,NA,NA,NA,0
"20324",3,"xihuxinze1","xihu",33310233,33310284,"xihu","xihuxinze2",NA,NA,NA,NA,0
"20325",3,"xihuxinze2","xihu",33310273,33310284,"xihu","xihuxinze1",NA,NA,NA,NA,0
"20326",3,"xihuxinze2","xihu",33310291,33310285,"xihu","xihuxinze2",1,1,1,1,0
"20327",3,"xihuxinze2","xihu",33310296,33310285,"xihu","xihuxinze1",1,1,1,1,0
"20328",3,"xihuxinze1","xihu",33310246,33310286,"xihu","xihuxinze2",NA,NA,NA,NA,0
"20329",3,"xihuxinze2","xihu",33310304,33310286,"xihu","xihuxinze2",NA,NA,NA,NA,0
"20330",3,"xihuxinze2","xihu",33310274,33310286,"xihu","xihuxinze2",NA,NA,NA,NA,0
"20331",3,"xihuxinze2","xihu",33310279,33310287,"xihu","xihuxinze1",0,0,0,0.400000005960464,0
"20332",3,"xihuxinze1","xihu",33310249,33310288,"xihu","xihuxinze2",1,1,0,0.600000023841858,0
"20333",3,"xihuxinze2","xihu",33310270,33310288,"xihu","xihuxinze1",1,1,0,0.600000023841858,0
"20334",3,"xihuxinze2","xihu",33310290,33310288,"xihu","xihuxinze2",1,1,0,0.600000023841858,0
"20335",3,"xihuxinze1","xihu",33310240,33310288,"xihu","xihuxinze2",1,1,0,0.600000023841858,0
"20336",3,"xihuxinze1","xihu",33310258,33310288,"xihu","xihuxinze1",1,1,0,0.600000023841858,0
"20337",3,"xihuxinze2","xihu",33310297,33310288,"xihu","xihuxinze1",1,1,0,0.600000023841858,0
"20338",3,"xihuxinze2","xihu",33310285,33310288,"xihu","xihuxinze1",1,1,0,0.600000023841858,0
"20339",3,"xihuxinze2","xihu",33310277,33310288,"xihu","xihuxinze1",1,1,0,0.600000023841858,0
"20340",3,"xihuxinze2","xihu",33310300,33310290,"xihu","xihuxinze2",1,0,0,0.200000002980232,0
"20341",3,"xihuxinze1","xihu",33310238,33310290,"xihu","xihuxinze2",1,0,0,0.200000002980232,0
"20342",3,"xihuxinze2","xihu",33310304,33310290,"xihu","xihuxinze2",1,0,0,0.200000002980232,0
"20343",3,"xihuxinze2","xihu",33310288,33310290,"xihu","xihuxinze1",1,0,0,0.200000002980232,0
"20344",3,"xihuxinze1","xihu",33310256,33310290,"xihu","xihuxinze2",1,0,0,0.200000002980232,0
"20345",3,"xihuxinze2","xihu",33310279,33310290,"xihu","xihuxinze1",1,0,0,0.200000002980232,0
"20346",3,"xihuxinze2","xihu",33310297,33310290,"xihu","xihuxinze1",1,0,0,0.200000002980232,0
"20347",3,"xihuxinze2","xihu",33310295,33310290,"xihu","xihuxinze1",1,0,0,0.200000002980232,0
"20348",3,"xihuxinze2","xihu",33310274,33310292,"xihu","xihuxinze2",1,1,1,0.400000005960464,0
"20349",3,"xihuxinze2","xihu",33310292,33310293,"xihu","xihuxinze2",1,0,1,0.800000011920929,0
"20350",3,"xihuxinze1","xihu",33310244,33310293,"xihu","xihuxinze2",1,0,1,0.800000011920929,0
"20351",3,"xihuxinze2","xihu",33310270,33310293,"xihu","xihuxinze2",1,0,1,0.800000011920929,0
"20352",3,"xihuxinze2","xihu",33310287,33310293,"xihu","xihuxinze2",1,0,1,0.800000011920929,0
"20353",3,"xihuxinze2","xihu",33310283,33310293,"xihu","xihuxinze2",1,0,1,0.800000011920929,0
"20354",3,"xihuxinze1","xihu",33310235,33310293,"xihu","xihuxinze2",1,0,1,0.800000011920929,0
"20355",3,"xihuxinze1","xihu",33310247,33310293,"xihu","xihuxinze2",1,0,1,0.800000011920929,0
"20356",3,"xihuxinze2","xihu",33310288,33310293,"xihu","xihuxinze2",1,0,1,0.800000011920929,0
"20357",3,"xihuxinze1","xihu",33310254,33310293,"xihu","xihuxinze2",1,0,1,0.800000011920929,0
"20358",3,"xihuxinze2","xihu",33310276,33310293,"xihu","xihuxinze2",1,0,1,0.800000011920929,0
"20359",3,"xihuxinze2","xihu",33310275,33310294,"xihu","xihuxinze2",1,1,1,0.400000005960464,0
"20360",3,"xihuxinze1","xihu",33310230,33310294,"xihu","xihuxinze2",1,1,1,0.400000005960464,0
"20361",3,"xihuxinze2","xihu",33310291,33310294,"xihu","xihuxinze2",1,1,1,0.400000005960464,0
"20362",3,"xihuxinze1","xihu",33310257,33310295,"xihu","xihuxinze2",0,0,1,0.800000011920929,0
"20363",3,"xihuxinze1","xihu",33310252,33310295,"xihu","xihuxinze1",0,0,1,0.800000011920929,0
"20364",3,"xihuxinze2","xihu",33310298,33310295,"xihu","xihuxinze2",0,0,1,0.800000011920929,0
"20365",3,"xihuxinze2","xihu",33310283,33310295,"xihu","xihuxinze1",0,0,1,0.800000011920929,0
"20366",3,"xihuxinze2","xihu",33310291,33310295,"xihu","xihuxinze2",0,0,1,0.800000011920929,0
"20367",3,"xihuxinze1","xihu",33310253,33310295,"xihu","xihuxinze1",0,0,1,0.800000011920929,0
"20368",3,"xihuxinze2","xihu",33310267,33310295,"xihu","xihuxinze1",0,0,1,0.800000011920929,0
"20369",3,"xihuxinze1","xihu",33310239,33310295,"xihu","xihuxinze1",0,0,1,0.800000011920929,0
"20370",3,"xihuxinze2","xihu",33310274,33310295,"xihu","xihuxinze2",0,0,1,0.800000011920929,0
"20371",3,"xihuxinze1","xihu",33310266,33310295,"xihu","xihuxinze2",0,0,1,0.800000011920929,0
"20372",3,"xihuxinze1","xihu",33310252,33310296,"xihu","xihuxinze1",0,0,1,0.200000002980232,0
"20373",3,"xihuxinze1","xihu",33310233,33310296,"xihu","xihuxinze2",0,0,1,0.200000002980232,0
"20374",3,"xihuxinze2","xihu",33310287,33310296,"xihu","xihuxinze2",0,0,1,0.200000002980232,0
"20375",3,"xihuxinze2","xihu",33310270,33310297,"xihu","xihuxinze1",1,1,0,1,0
"20376",3,"xihuxinze2","xihu",33310295,33310297,"xihu","xihuxinze1",1,1,0,1,0
"20377",3,"xihuxinze2","xihu",33310296,33310297,"xihu","xihuxinze1",1,1,0,1,0
"20378",3,"xihuxinze1","xihu",33310230,33310297,"xihu","xihuxinze2",1,1,0,1,0
"20379",3,"xihuxinze2","xihu",33310298,33310297,"xihu","xihuxinze2",1,1,0,1,0
"20380",3,"xihuxinze2","xihu",33310288,33310297,"xihu","xihuxinze1",1,1,0,1,0
"20381",3,"xihuxinze2","xihu",33310277,33310297,"xihu","xihuxinze1",1,1,0,1,0
"20382",3,"xihuxinze2","xihu",33310290,33310297,"xihu","xihuxinze2",1,1,0,1,0
"20383",3,"xihuxinze2","xihu",33310273,33310297,"xihu","xihuxinze1",1,1,0,1,0
"20384",3,"xihuxinze2","xihu",33310295,33310298,"xihu","xihuxinze1",1,0,0,NA,0
"20385",3,"xihuxinze1","xihu",33310229,33310298,"xihu","xihuxinze2",1,0,0,NA,0
"20386",3,"xihuxinze1","xihu",33310253,33310299,"xihu","xihuxinze2",1,1,1,0.400000005960464,0
"20387",3,"xihuxinze2","xihu",33310298,33310299,"xihu","xihuxinze2",1,1,1,0.400000005960464,0
"20388",3,"xihuxinze2","xihu",33310303,33310299,"xihu","xihuxinze1",1,1,1,0.400000005960464,0
"20389",3,"xihuxinze2","xihu",33310276,33310299,"xihu","xihuqitang1",1,1,1,0.400000005960464,0
"20390",3,"xihuxinze2","xihu",33310301,33310299,"xihu","xihuxinze1",1,1,1,0.400000005960464,0
"20391",3,"xihuxinze2","xihu",33310275,33310299,"xihu","xihuxinze2",1,1,1,0.400000005960464,0
"20392",3,"xihuxinze2","xihu",33310295,33310299,"xihu","xihuxinze1",1,1,1,0.400000005960464,0
"20393",3,"xihuxinze2","xihu",33310280,33310299,"xihu","xihuxinze2",1,1,1,0.400000005960464,0
"20394",3,"xihuxinze2","xihu",33310300,33310299,"xihu","xihuxinze2",1,1,1,0.400000005960464,0
"20395",3,"xihuxinze2","xihu",33310290,33310299,"xihu","xihuxinze2",1,1,1,0.400000005960464,0
"20396",3,"xihuxinze2","xihu",33310288,33310299,"xihu","xihuxinze1",1,1,1,0.400000005960464,0
"20397",3,"xihuxinze1","xihu",33310260,33310300,"xihu","xihuxinze2",0,1,0,0.400000005960464,0
"20398",3,"xihuxinze2","xihu",33310272,33310300,"xihu","xihuxinze2",0,1,0,0.400000005960464,0
"20399",3,"xihuxinze2","xihu",33310296,33310300,"xihu","xihuxinze1",0,1,0,0.400000005960464,0
"20400",3,"xihuxinze2","xihu",33310295,33310301,"xihu","xihuxinze1",0,1,0,0.800000011920929,0
"20401",3,"xihuxinze2","xihu",33310300,33310301,"xihu","xihuxinze1",0,1,0,0.800000011920929,0
"20402",3,"xihuxinze1","xihu",33310264,33310303,"xihu","xihuxinze2",1,0,1,1,0
"20403",3,"xihuxinze2","xihu",33310287,33310303,"xihu","xihuxinze2",1,0,1,1,0
"20404",3,"xihuxinze2","xihu",33310277,33310305,"xihu","xihuxinze1",0,0,0,0.600000023841858,0
"20405",3,"xihuxinze1","xihu",33310242,33310305,"xihu","xihuxinze1",0,0,0,0.600000023841858,0
"20406",3,"xihuxinze2","xihu",33310296,33310306,"xihu","xihuxinze1",NA,NA,NA,NA,0
"20407",3,"longqingmianqian","longqing",33311011,33311001,"longqing","longqingmianqian",1,0,0,0.200000002980232,0
"20408",3,"longqingmianqian","longqing",33311021,33311001,"longqing","longqingmianqian",1,0,0,0.200000002980232,0
"20409",3,"longqingmianqian","longqing",33311014,33311001,"longqing","longqingmianqian",1,0,0,0.200000002980232,0
"20410",3,"longqingmianqian","longqing",33311025,33311001,"longqing","longqingmianqian",1,0,0,0.200000002980232,0
"20411",3,"longqingmianqian","longqing",33311016,33311001,"longqing","longqingmianqian",1,0,0,0.200000002980232,0
"20412",3,"longqingmianqian","longqing",33311023,33311001,"longqing","longqingmianqian",1,0,0,0.200000002980232,0
"20413",3,"longqingmianqian","longqing",33311008,33311004,"longqing","longqingmianqian",NA,NA,NA,NA,0
"20414",3,"longqingmianqian","longqing",33311011,33311005,"longqing","longqingmianqian",1,0,0,0,0
"20415",3,"longqingmianqian","longqing",33311021,33311005,"longqing","longqingmianqian",1,0,0,0,1
"20416",3,"longqingmianqian","longqing",33311022,33311005,"longqing","longqingmianqian",1,0,0,0,0
"20417",3,"longqingmianqian","longqing",33311001,33311006,"longqing","longqingmianqian",1,1,1,0.600000023841858,0
"20418",3,"longqingmianqian","longqing",33311012,33311006,"longqing","longqingmianqian",1,1,1,0.600000023841858,0
"20419",3,"longqingmianqian","longqing",33311008,33311006,"longqing","longqingmianqian",1,1,1,0.600000023841858,0
"20420",3,"longqingmianqian","longqing",33311018,33311007,"longqing","longqingmianqian",0,1,1,1,0
"20421",3,"longqingmianqian","longqing",33311009,33311007,"longqing","longqingmianqian",0,1,1,1,0
"20422",3,"longqingmianqian","longqing",33311022,33311007,"longqing","longqingmianqian",0,1,1,1,0
"20423",3,"longqingmianqian","longqing",33311017,33311008,"longqing","longqingmianqian",1,1,0,0.600000023841858,0
"20424",3,"longqingmianqian","longqing",33311024,33311008,"longqing","longqingmianqian",1,1,0,0.600000023841858,0
"20425",3,"longqingmianqian","longqing",33311007,33311009,"longqing","longqingmianqian",1,1,0,0,0
"20426",3,"longqingmianqian","longqing",33311006,33311009,"longqing","longqingmianqian",1,1,0,0,0
"20427",3,"longqingmianqian","longqing",33311015,33311010,"longqing","longqingmianqian",NA,NA,NA,NA,0
"20428",3,"longqingmianqian","longqing",33311018,33311010,"longqing","longqingmianqian",NA,NA,NA,NA,0
"20429",3,"longqingshanglonghejia","longqing",33311035,33311010,"longqing","longqingshanglonghejia",NA,NA,NA,NA,0
"20430",3,"longqingmianqian","longqing",33311001,33311011,"longqing","longqingmianqian",0,1,0,0.600000023841858,0
"20431",3,"longqingmianqian","longqing",33311024,33311011,"longqing","longqingmianqian",0,1,0,0.600000023841858,0
"20432",3,"longqingmianqian","longqing",33311009,33311011,"longqing","longqingmianqian",0,1,0,0.600000023841858,0
"20433",3,"longqingmianqian","longqing",33311008,33311011,"longqing","longqingmianqian",0,1,0,0.600000023841858,0
"20434",3,"longqingmianqian","longqing",33311020,33311012,"longqing","longqingmianqian",0,1,0,0.600000023841858,0
"20435",3,"longqingmianqian","longqing",33311017,33311012,"longqing","longqingmianqian",0,1,0,0.600000023841858,0
"20436",3,"longqingmianqian","longqing",33311006,33311012,"longqing","longqingmianqian",0,1,0,0.600000023841858,0
"20437",3,"longqingmianqian","longqing",33311014,33311012,"longqing","longqingmianqian",0,1,0,0.600000023841858,0
"20438",3,"longqingmianqian","longqing",33311023,33311012,"longqing","longqingmianqian",0,1,0,0.600000023841858,0
"20439",3,"longqingmianqian","longqing",33311003,33311012,"longqing","longqingmianqian",0,1,0,0.600000023841858,0
"20440",3,"longqingmianqian","longqing",33311001,33311012,"longqing","longqingmianqian",0,1,0,0.600000023841858,0
"20441",3,"longqingmianqian","longqing",33311016,33311012,"longqing","longqingmianqian",0,1,0,0.600000023841858,0
"20442",3,"longqingmianqian","longqing",33311015,33311012,"longqing","longqingmianqian",0,1,0,0.600000023841858,0
"20443",3,"longqingmianqian","longqing",33311009,33311012,"longqing","longqingmianqian",0,1,0,0.600000023841858,0
"20444",3,"longqingmianqian","longqing",33311011,33311014,"longqing","longqingmianqian",1,0,0,0.200000002980232,0
"20445",3,"longqingmianqian","longqing",33311009,33311014,"longqing","longqingmianqian",1,0,0,0.200000002980232,0
"20446",3,"longqingmianqian","longqing",33311021,33311014,"longqing","longqingmianqian",1,0,0,0.200000002980232,0
"20447",3,"longqingmianqian","longqing",33311007,33311014,"longqing","longqingmianqian",1,0,0,0.200000002980232,0
"20448",3,"longqingmianqian","longqing",33311025,33311014,"longqing","longqingmianqian",1,0,0,0.200000002980232,0
"20449",3,"longqingmianqian","longqing",33311016,33311014,"longqing","longqingmianqian",1,0,0,0.200000002980232,0
"20450",3,"longqingmianqian","longqing",33311023,33311014,"longqing","longqingmianqian",1,0,0,0.200000002980232,0
"20451",3,"longqingmianqian","longqing",33311006,33311015,"longqing","longqingmianqian",1,0,1,0.200000002980232,0
"20452",3,"longqingmianqian","longqing",33311003,33311015,"longqing","longqingmianqian",1,0,1,0.200000002980232,0
"20453",3,"longqingmianqian","longqing",33311020,33311015,"longqing","longqingmianqian",1,0,1,0.200000002980232,0
"20454",3,"longqingmianqian","longqing",33311013,33311015,"longqing","longqingmianqian",1,0,1,0.200000002980232,0
"20455",3,"longqingmianqian","longqing",33311024,33311016,"longqing","longqingmianqian",1,1,1,0.600000023841858,0
"20456",3,"longqingmianqian","longqing",33311020,33311017,"longqing","longqingmianqian",0,1,1,0,0
"20457",3,"longqingmianqian","longqing",33311013,33311017,"longqing","longqingmianqian",0,1,1,0,0
"20458",3,"longqingmianqian","longqing",33311022,33311018,"longqing","longqingmianqian",1,0,1,0.800000011920929,0
"20459",3,"longqingmianqian","longqing",33311017,33311018,"longqing","longqingmianqian",1,0,1,0.800000011920929,0
"20460",3,"longqingmianqian","longqing",33311025,33311018,"longqing","longqingmianqian",1,0,1,0.800000011920929,0
"20461",3,"longqingmianqian","longqing",33311024,33311018,"longqing","longqingmianqian",1,0,1,0.800000011920929,0
"20462",3,"longqingmianqian","longqing",33311007,33311018,"longqing","longqingmianqian",1,0,1,0.800000011920929,0
"20463",3,"longqingmianqian","longqing",33311001,33311018,"longqing","longqingmianqian",1,0,1,0.800000011920929,0
